state,destination,latitude,longitude,interest,region,type,activities,budget_category,best_season,rating,popularity_score,description
chhattisgarh,Ghatarani waterfalls,20.8280625,82.0598125,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",low,winter,4.9,82,"Ghatarani waterfalls is a wildlife destination in chhattisgarh known for safari,photography,nature. It is ideal for history and cultural lover"
chhattisgarh,Jatmai Temple,20.7958875,82.0298481,religious & spiritual pilgrimages,Unknown,religious,"temple,spiritual,peace",low,all,4.7,90,"Jatmai Temple is a religious destination in chhattisgarh known for temple,spiritual,peace. It is ideal for spiritual seekers"
jharkhand,Baba Baidyanath Temple,24.4927645,86.7005212,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.4,65,"Baba Baidyanath Temple is a religious destination in jharkhand known for temple,spiritual,peace. It is ideal for spiritual seekers"
jharkhand,Naulakha temple,24.4775623,86.7083557,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.8,75,"Naulakha temple is a religious destination in jharkhand known for temple,spiritual,peace. It is ideal for spiritual seekers"
jharkhand,Trikut hill,24.4983333,86.8369444,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.6,95,"Trikut hill is a religious destination in jharkhand known for temple,spiritual,peace. It is ideal for spiritual seekers"
jharkhand,Pahari Mandir,23.3754286,85.31075,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.5,78,"Pahari Mandir is a religious destination in jharkhand known for temple,spiritual,peace. It is ideal for spiritual seekers"
jharkhand,Biodiversity park,23.2547338,85.3468934,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",medium,winter,4.9,94,"Biodiversity park is a wildlife destination in jharkhand known for safari,photography,nature. It is ideal for history and cultural lover"
jharkhand,Rock garden,23.4038472,85.3129755,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",medium,winter,4.8,67,"Rock garden is a wildlife destination in jharkhand known for safari,photography,nature. It is ideal for history and cultural lover"
jharkhand,Patratu valley,23.5755504,85.2741613,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.4,66,"Patratu valley is a wildlife destination in jharkhand known for safari,photography,nature. It is ideal for history and cultural lover"
jharkhand,State museum Hotwar,23.3835366,85.3854678,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.9,72,"State museum Hotwar is a heritage destination in jharkhand known for culture,forts,shopping,history. It is ideal for history and culture lovers"
jharkhand,Dassam falls ,23.1462515,85.4672203,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.9,68,"Dassam falls  is a wildlife destination in jharkhand known for safari,photography,nature. It is ideal for history and cultural lover"
jharkhand,Jonha falls,23.3423069,85.6102055,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.8,94,"Jonha falls is a wildlife destination in jharkhand known for safari,photography,nature. It is ideal for history and cultural lover"
jharkhand,Ranchi science centre,23.4069545,85.3402327,"arts, science & literature attractions",East,city,"exploration,local experience",medium,All,3.9,73,"Ranchi science centre is a city destination in jharkhand known for exploration,local experience. It is ideal for explorers and tourists"
bihar,Mahabodhi Temple,24.6959222,84.9914193,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,3.9,90,"Mahabodhi Temple is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers"
bihar,Thai monastery,25.9644427,85.2722472,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,3.9,79,"Thai monastery is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers"
bihar,Great Buddha statue,24.6903883,84.9819433,sightseeing & exploration,East,city,"exploration,local experience",low,All,3.9,94,"Great Buddha statue is a city destination in bihar known for exploration,local experience. It is ideal for explorers and tourists"
bihar,Bodhi tree,25.9644427,85.2722472,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.0,57,"Bodhi tree is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers"
bihar,Indosan Nippon Japanese temple,25.9644427,85.2722472,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.0,93,"Indosan Nippon Japanese temple is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers"
bihar,Dungeshwari cave temple,24.7367013,85.0474977,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.8,67,"Dungeshwari cave temple is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers"
bihar,Bodh gaya archaelogical museum,24.6949135,84.9874413,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.5,97,"Bodh gaya archaelogical museum is a heritage destination in bihar known for culture,forts,shopping,history. It is ideal for history and culture lovers"
bihar,Muchalinda lake,24.6806441,84.9926622,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.7,98,"Muchalinda lake is a wildlife destination in bihar known for safari,photography,nature. It is ideal for history and cultural lover"
bihar,Patna museum,25.612727,85.1332734,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.5,91,"Patna museum is a heritage destination in bihar known for culture,forts,shopping,history. It is ideal for history and culture lovers"
bihar,Buddha memorial park,25.9644427,85.2722472,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.9,55,"Buddha memorial park is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers"
bihar,Srikrishna science centre,25.6164189,85.1411084,"arts, science & literature attractions",East,city,"exploration,local experience",low,All,4.8,86,"Srikrishna science centre is a city destination in bihar known for exploration,local experience. It is ideal for explorers and tourists"
bihar,Sanjay Gandhi Biological Park,25.5997345,85.0971767,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,3.94,72,"Sanjay Gandhi Biological Park is a wildlife destination in bihar known for safari,photography,nature. It is ideal for history and cultural lover"
bihar,Takhat Shri Harimandir Ji Patna Sahib,25.5960503,85.2299561,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.0,87,"Takhat Shri Harimandir Ji Patna Sahib is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers"
bihar,Budhha Smriti Park,25.6067139,85.1361502,sightseeing & exploration,East,city,"exploration,local experience",low,All,4.0,57,"Budhha Smriti Park is a city destination in bihar known for exploration,local experience. It is ideal for explorers and tourists"
haryana,Kingdom of Dreams,28.4678664,77.0688866,adventure & outdoor activities,North,adventure,"trekking,rafting,paragliding",luxury,summer,3.8,98,"Kingdom of Dreams is a adventure destination in haryana known for trekking,rafting,paragliding. It is ideal for adventure lover"
haryana,Ambience Mall,28.505504,77.095956,shopping & markets,North,city,"exploration,local experience",low,All,3.9,95,"Ambience Mall is a city destination in haryana known for exploration,local experience. It is ideal for explorers and tourists"
haryana,Shopping at HUDA marjet Sector 14,28.4710811,77.0454144,shopping & markets,North,city,"exploration,local experience",low,All,4.2,65,"Shopping at HUDA marjet Sector 14 is a city destination in haryana known for exploration,local experience. It is ideal for explorers and tourists"
haryana,Shopping at Sadar bazaar Sector 12A,28.4652778,77.0269326,shopping & markets,North,city,"exploration,local experience",low,All,4.6,68,"Shopping at Sadar bazaar Sector 12A is a city destination in haryana known for exploration,local experience. It is ideal for explorers and tourists"
haryana,Wet N Wild water park,29.0587757,76.085601,adventure & outdoor activities,North,adventure,"trekking,rafting,paragliding",luxury,summer,4.2,96,"Wet N Wild water park is a adventure destination in haryana known for trekking,rafting,paragliding. It is ideal for adventure lover"
haryana,Go-karting at Link road,29.0587757,76.085601,adventure & outdoor activities,North,adventure,"trekking,rafting,paragliding",low,summer,4.9,94,"Go-karting at Link road is a adventure destination in haryana known for trekking,rafting,paragliding. It is ideal for adventure lover"
haryana,Ice skating at Ambience mall,28.505504,77.095956,adventure & outdoor activities,North,adventure,"trekking,rafting,paragliding",luxury,summer,4.4,92,"Ice skating at Ambience mall is a adventure destination in haryana known for trekking,rafting,paragliding. It is ideal for adventure lover"
haryana,Camp tikkling,29.0587757,76.085601,adventure & outdoor activities,North,adventure,"trekking,rafting,paragliding",luxury,summer,4.8,61,"Camp tikkling is a adventure destination in haryana known for trekking,rafting,paragliding. It is ideal for adventure lover"
haryana,Aravalli biodiversity park,29.0587757,76.085601,natural landscapes & wildlife,North,wildlife,"safari,photography,nature",low,winter,4.7,87,"Aravalli biodiversity park is a wildlife destination in haryana known for safari,photography,nature. It is ideal for history and cultural lover"
haryana,Sultanpur Bird sanctuary,28.4681234,76.8917707,natural landscapes & wildlife,North,wildlife,"safari,photography,nature",high,winter,4.7,58,"Sultanpur Bird sanctuary is a wildlife destination in haryana known for safari,photography,nature. It is ideal for history and cultural lover"
haryana,Museum of folk and tribal art,28.4709339,77.0099669,"arts, science & literature attractions",North,city,"exploration,local experience",low,All,4.7,79,"Museum of folk and tribal art is a city destination in haryana known for exploration,local experience. It is ideal for explorers and tourists"
haryana,Indian Transport history,29.0587757,76.085601,"arts, science & literature attractions",North,city,"exploration,local experience",medium,All,4.0,58,"Indian Transport history is a city destination in haryana known for exploration,local experience. It is ideal for explorers and tourists"
haryana,Vintage camera museum,29.0587757,76.085601,"arts, science & literature attractions",North,city,"exploration,local experience",low,All,4.0,53,"Vintage camera museum is a city destination in haryana known for exploration,local experience. It is ideal for explorers and tourists"
haryana,DLF CyberHub for shopping,28.4950422,77.0890948,shopping & markets,North,city,"exploration,local experience",low,All,4.0,87,"DLF CyberHub for shopping is a city destination in haryana known for exploration,local experience. It is ideal for explorers and tourists"
uttarakhand,Kedarnath,30.7346267,79.0668943,religious & spiritual pilgrimages,North,religious,"temple,spiritual,peace",low,all,4.5,59,"Kedarnath is a religious destination in uttarakhand known for temple,spiritual,peace. It is ideal for spiritual seekers"
