state,destination,latitude,longitude,interest,region,type,activities,budget_category,best_season,rating,popularity_score,description,score,city
meghalaya,Dawki lake,25.1840249,92.0248701,sightseeing & exploration,North-East,city,"exploration,local experience",luxury,All,4.6,94.0,"Dawki lake is a city destination in meghalaya known for exploration,local experience. It is ideal for explorers and tourists",2.8,Dawki
meghalaya,Thangkharang park,25.2167071,91.7240776,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,4.9,93.0,"Thangkharang park is a city destination in meghalaya known for exploration,local experience. It is ideal for explorers and tourists",2.8400000000000003,Lad Ryngud
meghalaya,Mawkdok Dympep valley,25.411798,91.79084,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,4.7,67.0,"Mawkdok Dympep valley is a city destination in meghalaya known for exploration,local experience. It is ideal for explorers and tourists",2.28,Laitkroh
meghalaya,Mawsmai cave-Longest cave systems in India,25.2445707,91.7240877,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,4.0,61.0,"Mawsmai cave-Longest cave systems in India is a city destination in meghalaya known for exploration,local experience. It is ideal for explorers and tourists",2.02,Nongthymmai
meghalaya,Mawlynnong village,25.2017637,91.9160305,"cultural & heritage sites, sightseeing & exploration",North-East,heritage,"culture,forts,shopping,history",low,winter,4.8,53.0,"Mawlynnong village is a heritage destination in meghalaya known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.02,East Khasi Hills
meghalaya,Mawsmai Eco park and falls,25.2457155,91.7375719,"natural landscapes & wildlife, sightseeing & exploration",North-East,wildlife,"safari,photography,nature",low,winter,4.3,92.0,"Mawsmai Eco park and falls is a wildlife destination in meghalaya known for safari,photography,nature. It is ideal for history and cultural lover",2.7,Nongthymmai
meghalaya,Mawmluh caves,25.2539985,91.7130622,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,4.0,79.0,"Mawmluh caves is a city destination in meghalaya known for exploration,local experience. It is ideal for explorers and tourists",2.38,Mawmluh
meghalaya,Nohkalikai watterfalls,25.2754719,91.68616774,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,4.6,94.0,"Nohkalikai watterfalls is a city destination in meghalaya known for exploration,local experience. It is ideal for explorers and tourists",2.8,East Khasi Hills
meghalaya,Living Root Bridge,25.4670308,91.366216,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.9,98.0,"Living Root Bridge is a wildlife destination in meghalaya known for safari,photography,nature. It is ideal for history and cultural lover",2.94,East Khasi Hills
chhattisgarh,Chitrakote Falls,19.2071733,81.7000604,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",low,winter,4.9,76.0,"Chitrakote Falls is a wildlife destination in chhattisgarh known for safari,photography,nature. It is ideal for history and cultural lover",2.5,Madkadobra
chhattisgarh,Tirathgarh waterfalls,18.9139499,81.8651088,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",low,winter,4.0,51.0,"Tirathgarh waterfalls is a wildlife destination in chhattisgarh known for safari,photography,nature. It is ideal for history and cultural lover",1.82,Tirathgadh
chhattisgarh,Kanger Ghati national park,18.77866,81.9971108,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",high,winter,4.0,88.0,"Kanger Ghati national park is a wildlife destination in chhattisgarh known for safari,photography,nature. It is ideal for history and cultural lover",4.56,Padarpara
chhattisgarh,Kotumsar caves,18.9066382,81.9050496,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",low,winter,3.0,84.0,"Kotumsar caves is a wildlife destination in chhattisgarh known for safari,photography,nature. It is ideal for history and cultural lover",2.28,Chamrupara
chhattisgarh,Anthropological museum ,21.2786567,81.8661442,"arts, science & literature attractions",Unknown,city,"exploration,local experience",low,All,3.8,81.0,"Anthropological museum  is a city destination in chhattisgarh known for exploration,local experience. It is ideal for explorers and tourists",2.38,Raipur
chhattisgarh,Ambuja City Center mall,21.275629,81.687617,shopping & markets,Unknown,city,"exploration,local experience",low,All,4.5,88.0,"Ambuja City Center mall is a city destination in chhattisgarh known for exploration,local experience. It is ideal for explorers and tourists",2.66,Raipur
chhattisgarh,Magneto mall,21.2409292,81.6841555,shopping & markets,Unknown,city,"exploration,local experience",low,All,4.5,69.0,"Magneto mall is a city destination in chhattisgarh known for exploration,local experience. It is ideal for explorers and tourists",2.28,Raipur
chhattisgarh,Ghatarani waterfalls,20.8280625,82.0598125,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",low,winter,4.9,82.0,"Ghatarani waterfalls is a wildlife destination in chhattisgarh known for safari,photography,nature. It is ideal for history and cultural lover",2.62,Gariaband
chhattisgarh,Jatmai Temple,20.7958875,82.0298481,religious & spiritual pilgrimages,Unknown,religious,"temple,spiritual,peace",low,all,4.7,90.0,"Jatmai Temple is a religious destination in chhattisgarh known for temple,spiritual,peace. It is ideal for spiritual seekers",2.74,Gariaband
jharkhand,Baba Baidyanath Temple,24.4927645,86.7005212,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.4,65.0,"Baba Baidyanath Temple is a religious destination in jharkhand known for temple,spiritual,peace. It is ideal for spiritual seekers",2.18,Deoghar
jharkhand,Naulakha temple,24.4775623,86.7083557,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.8,75.0,"Naulakha temple is a religious destination in jharkhand known for temple,spiritual,peace. It is ideal for spiritual seekers",2.46,Deoghar
jharkhand,Trikut hill,24.4983333,86.8369444,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.6,95.0,"Trikut hill is a religious destination in jharkhand known for temple,spiritual,peace. It is ideal for spiritual seekers",2.8200000000000003,Mohanpur
jharkhand,Pahari Mandir,23.3754286,85.31075,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.5,78.0,"Pahari Mandir is a religious destination in jharkhand known for temple,spiritual,peace. It is ideal for spiritual seekers",2.46,Ranchi
jharkhand,Biodiversity park,23.2547338,85.3468934,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",medium,winter,4.9,94.0,"Biodiversity park is a wildlife destination in jharkhand known for safari,photography,nature. It is ideal for history and cultural lover",2.8600000000000003,Ranchi
jharkhand,Rock garden,23.4038472,85.3129755,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",medium,winter,4.8,67.0,"Rock garden is a wildlife destination in jharkhand known for safari,photography,nature. It is ideal for history and cultural lover",2.3,Ranchi
jharkhand,Patratu valley,23.5755504,85.2741613,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.4,66.0,"Patratu valley is a wildlife destination in jharkhand known for safari,photography,nature. It is ideal for history and cultural lover",2.2,Ranchi
jharkhand,State museum Hotwar,23.3835366,85.3854678,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.9,72.0,"State museum Hotwar is a heritage destination in jharkhand known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.42,Ranchi
jharkhand,Dassam falls ,23.1462515,85.4672203,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.9,68.0,"Dassam falls  is a wildlife destination in jharkhand known for safari,photography,nature. It is ideal for history and cultural lover",2.3400000000000003,Khunti
jharkhand,Jonha falls,23.3423069,85.6102055,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.8,94.0,"Jonha falls is a wildlife destination in jharkhand known for safari,photography,nature. It is ideal for history and cultural lover",2.84,Ranchi
jharkhand,Ranchi science centre,23.4069545,85.3402327,"arts, science & literature attractions",East,city,"exploration,local experience",medium,All,3.9,73.0,"Ranchi science centre is a city destination in jharkhand known for exploration,local experience. It is ideal for explorers and tourists",2.24,Ranchi
bihar,Mahabodhi Temple,24.6959222,84.9914193,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,3.9,90.0,"Mahabodhi Temple is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers",2.58,Bodhgaya
bihar,Thai monastery,25.9644427,85.2722472,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,3.9,79.0,"Thai monastery is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers",2.3600000000000003,Vaishali
bihar,Great Buddha statue,24.6903883,84.9819433,sightseeing & exploration,East,city,"exploration,local experience",low,All,3.9,94.0,"Great Buddha statue is a city destination in bihar known for exploration,local experience. It is ideal for explorers and tourists",2.66,Bodhgaya
bihar,Bodhi tree,25.9644427,85.2722472,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.0,57.0,"Bodhi tree is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers",1.94,Vaishali
bihar,Indosan Nippon Japanese temple,25.9644427,85.2722472,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.0,93.0,"Indosan Nippon Japanese temple is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers",2.66,Vaishali
bihar,Dungeshwari cave temple,24.7367013,85.0474977,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.8,67.0,"Dungeshwari cave temple is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers",2.3,Mohanpur
bihar,Bodh gaya archaelogical museum,24.6949135,84.9874413,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.5,97.0,"Bodh gaya archaelogical museum is a heritage destination in bihar known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.84,Bodhgaya
bihar,Muchalinda lake,24.6806441,84.9926622,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.7,98.0,"Muchalinda lake is a wildlife destination in bihar known for safari,photography,nature. It is ideal for history and cultural lover",2.9,Bodhgaya
bihar,Patna museum,25.612727,85.1332734,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.5,91.0,"Patna museum is a heritage destination in bihar known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.72,Patna
bihar,Buddha memorial park,25.9644427,85.2722472,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.9,55.0,"Buddha memorial park is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers",2.08,Vaishali
bihar,Srikrishna science centre,25.6164189,85.1411084,"arts, science & literature attractions",East,city,"exploration,local experience",low,All,4.8,86.0,"Srikrishna science centre is a city destination in bihar known for exploration,local experience. It is ideal for explorers and tourists",2.68,Patna
bihar,Sanjay Gandhi Biological Park,25.5997345,85.0971767,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,3.94,72.0,"Sanjay Gandhi Biological Park is a wildlife destination in bihar known for safari,photography,nature. It is ideal for history and cultural lover",2.228,Patna
bihar,Takhat Shri Harimandir Ji Patna Sahib,25.5960503,85.2299561,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.0,87.0,"Takhat Shri Harimandir Ji Patna Sahib is a religious destination in bihar known for temple,spiritual,peace. It is ideal for spiritual seekers",2.54,Patna
bihar,Budhha Smriti Park,25.6067139,85.1361502,sightseeing & exploration,East,city,"exploration,local experience",low,All,4.0,57.0,"Budhha Smriti Park is a city destination in bihar known for exploration,local experience. It is ideal for explorers and tourists",1.94,Patna
